Define a round trip starting from cell (x,y) as a path Thomas takes which satisfies the following conditions:
The safety of a round trip is the minimum Manhattan distance\xe2\x80\xa1 from a cell on the round trip to an underwater volcano (note that the presence of island cells does not impact this distance).
You have q queries. A query can be represented as (x,y) and for every query, you want to find the maximum safety of a round trip starting from (x,y). It is guaranteed that (x,y) is an ocean cell or an underwater volcano cell.
\xe2\x80\xa0A set of cells forms a single connected component if from any cell of this set it is possible to reach any other cell of this set by moving only through the cells of this set, each time going to a cell with a common side.
\xe2\x80\xa1Manhattan distance between cells (r1,c1) and (r2,c2) is equal to |r1\xe2\x88\x92r2|+|c1\xe2\x88\x92c2|.
The first line contains three integers n, m, and q (3\xe2\x89\xa4n,m\xe2\x89\xa4105, 9\xe2\x89\xa4n\xe2\x8b\x85m\xe2\x89\xa43\xe2\x8b\x85105, 1\xe2\x89\xa4q\xe2\x89\xa45) \xe2\x80\x94 the number of rows and columns of the grid and the number of queries. 
Each of the following n lines contains m characters describing the cells of the grid. The character \'#\' denotes an island cell, \'.\' denotes an ocean cell, and \'v\' denotes an underwater volcano cell.
It is guaranteed that there is at least one island cell and at least one underwater volcano cell. It is guaranteed that the set of all island cells forms a single connected component and the set of all ocean cells and underwater volcano cells forms a single connected component. Also, it is guaranteed that there are no island cells at the edge of the grid (that is, at the row 1, at the row n, at the column 1, and at the column m).
The following q lines describe the queries. Each of these lines contains two integers x and y (1\xe2\x89\xa4x\xe2\x89\xa4n, 1\xe2\x89\xa4y\xe2\x89\xa4m) denoting a round trip starting from (x,y).
It is guaranteed that (x,y) is an ocean cell or an underwater volcano cell.
For each query, output a single integer \xe2\x80\x94 the maximum safety of a round trip starting from the specified position.
For the first example, the image below shows an optimal round trip starting from (1,1). The round trip has a safety of 3 as the minimum Manhattan distance from a cell on the round trip to an underwater volcano is 3.
For the fourth example, remember that it is allowed for Thomas to visit the same cell multiple times in the same round trip. For example, doing so is necessary for the round trip starting from (7,6)." "2500  x1008"
1920E "Counting Binary Strings" "combinatorics, dp, math" "Patrick calls a substring\xe2\x80\xa0 of a binary string\xe2\x80\xa1 good if this substring contains exactly one 1. 
Help Patrick count the number of binary strings s such that s contains exactly n good substrings and has no good substring of length strictly greater than k. Note that substrings are differentiated by their location in the string, so if s= 1010 you should count both occurrences of 10.
\xe2\x80\xa0 A string a is a substring of a string b if a can be obtained from b by the deletion of several (possibly, zero or all) characters from the beginning and several (possibly, zero or all) characters from the end.
\xe2\x80\xa1 A binary string is a string that only contains the characters 0 and 1.
Each test consists of multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa42500) \xe2\x80\x94 the number of test cases. The description of the test cases follows.
The only line of each test case contains two integers n and k (1\xe2\x89\xa4n\xe2\x89\xa42500, 1\xe2\x89\xa4k\xe2\x89\xa4n) \xe2\x80\x94 the number of required good substrings and the maximum allowed length of a good substring. 
It is guaranteed that the sum of n over all test cases does not exceed 2500. 
For each test case, output a single integer \xe2\x80\x94 the number of binary strings s such that s contains exactly n good substrings and has no good substring of length strictly greater than k. Since this integer can be too large, output it modulo 998244353.
In the first test case, the only suitable binary string is 1. String 01 is not suitable because it contains a substring 01 with length 2>1.
In the second test case, suitable binary strings are 011, 110 and 111.
In the third test case, suitable binary strings are 101, 0110, 0111, 1110, and 1111." "2100  x2745"
1920D "Array Repetition" "binary search, brute force, dsu, implementation, math" "Jayden has an array a which is initially empty. There are n operations of two types he must perform in the given order.
Jayden has q queries. For each query, you must tell him the k-th element of array a. The elements of the array are numbered from 1.
Each test consists of multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa45000) \xe2\x80\x94 the number of test cases. The description of the test cases follows.
The first line of each test case contains two integers n and q (1\xe2\x89\xa4n,q\xe2\x89\xa4105) \xe2\x80\x94 the number of operations and the number of queries.
The following n lines describe the operations. Each line contains two integers b and x (b\xe2\x88\x88{1,2}), where b denotes the type of operation. If b=1, then x (1\xe2\x89\xa4x\xe2\x89\xa4n) is the integer Jayden appends to the end of the array. If b=2, then x (1\xe2\x89\xa4x\xe2\x89\xa4109) is the number of copies Jayden appends to the end of the array. 
The next line of each test case contains q integers k1,k2,\xe2\x80\xa6,kq (1\xe2\x89\xa4ki\xe2\x89\xa4min(1018,c)), which denote the queries, where c is the size of the array after finishing all n operations.
It is guaranteed that the sum of n and the sum of q over all test cases does not exceed 105. 
For each test case, output q integers \xe2\x80\x94 answers to Jayden\'s queries.
In the first test case:
In the fourth test case, after all operations a=[1,2]." "1900  x5658"
1920C "Partitioning the Array" "brute force, math, number theory" "Allen has an array a1,a2,\xe2\x80\xa6,an. For every positive integer k that is a divisor of n, Allen does the following:
Help Allen find the number of points he will earn.
Each test consists of multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4104) \xe2\x80\x94 the number of test cases. The description of the test cases follows.
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105) \xe2\x80\x94 the length of the array a.
The second line of each test case contains n integers a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa4n) \xe2\x80\x94 the elements of the array a.
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85105. 
For each test case, output a single integer \xe2\x80\x94 the number of points Allen will earn.
In the first test case, k=2 earns a point since Allen can pick m=2 and both subarrays will be equal to [1,0]. k=4 also earns a point, since no matter what m Allen chooses, there will be only one subarray and thus all subarrays are equal.
In the second test case, Allen earns 1 point for k=3, where his choice for m does not matter." "1600  x13806"
1920B "Summation Game" "games, greedy, math, sortings" "Alice and Bob are playing a game. They have an array a1,a2,\xe2\x80\xa6,an. The game consists of two steps:
Alice wants to maximize the sum of elements of the array while Bob wants to minimize it. Find the sum of elements of the array after the game if both players play optimally.
Each test consists of multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4104) \xe2\x80\x94 the number of test cases. The description of the test cases follows.
The first line of each test case contains three integers n, k, and x (1\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105, 1\xe2\x89\xa4x,k\xe2\x89\xa4n) \xe2\x80\x94 the number of elements in the array, the limit on the number of elements of the array that Alice can remove, and the limit on the number of elements of the array that Bob can multiply \xe2\x88\x921 to.
The second line of each test case contains n integers a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa41000) \xe2\x80\x94 the elements of the array.
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85105. 
For each test case, output a single integer \xe2\x80\x94 the sum of elements of the array after the game if both players play optimally.
In the first test case, it is optimal for Alice to remove the only element of the array. Then, the sum of elements of the array is 0 after the game is over.
In the second test case, it is optimal for Alice to not remove any elements. Bob will then multiply 4 by \xe2\x88\x921. So the final sum of elements of the array is 3+1+2\xe2\x88\x924=2.
In the fifth test case, it is optimal for Alice to remove 9,9. Bob will then multiply 5,5,3 by \xe2\x88\x921. So the final sum of elements of the array is \xe2\x88\x925\xe2\x88\x925\xe2\x88\x923+3+3+2=\xe2\x88\x925." "1100  x21079"
1920A "Satisfying Constraints" "brute force, greedy, math" "Alex is solving a problem. He has n constraints on what the integer k can be. There are three types of constraints:
Help Alex find the number of integers k that satisfy all n constraints. It is guaranteed that the answer is finite (there exists at least one constraint of type 1 and at least one constraint of type 2). Also, it is guaranteed that no two constraints are the exact same.
Each test consists of multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4500) \xe2\x80\x94 the number of test cases. The description of the test cases follows.
The first line of each test case contains a single integer n (2\xe2\x89\xa4n\xe2\x89\xa4100) \xe2\x80\x94 the number of constraints.
The following n lines describe the constraints. Each line contains two integers a and x (a\xe2\x88\x88{1,2,3},1\xe2\x89\xa4x\xe2\x89\xa4109). a denotes the type of constraint. If a=1, k must be greater than or equal to x. If a=2, k must be less than or equal to x. If a=3, k must be not equal to x.
It is guaranteed that there is a finite amount of integers satisfying all n constraints (there exists at least one constraint of type 1 and at least one constraint of type 2). It is also guaranteed that no two constraints are the exact same (in other words, all pairs (a,x) are distinct).
For each test case, output a single integer \xe2\x80\x94 the number of integers k that satisfy all n constraints.
In the first test case, k\xe2\x89\xa53 and k\xe2\x89\xa410. Furthermore, k\xe2\x89\xa01 and k\xe2\x89\xa05. The possible integers k that satisfy the constraints are 3,4,6,7,8,9,10. So the answer is 7.
In the second test case, k\xe2\x89\xa55 and k\xe2\x89\xa44, which is impossible. So the answer is 0." "800  x27966"
1919H "Tree Diameter" "interactive, trees" "There is a hidden tree with nn vertices. The n\xe2\x88\x921n\xe2\x88\x921 edges of the tree are numbered from 11 to n\xe2\x88\x921n\xe2\x88\x921. You can ask the following queries of two types:
Find any tree isomorphic\xe2\x80\xa1 to the hidden tree after at most n queries of type 1 and n queries of type 2 in any order.
\xe2\x80\xa0 The distance between two vertices is the sum of the weights on the unique simple path that connects them. The diameter is the largest of all those distances.
\xe2\x80\xa1 Two trees, consisting of n vertices each, are called isomorphic if there exists a permutation p containing integers from 1 to n such that edge (u, v) is present in the first tree if and only if the edge (pu, pv) is present in the second tree.
The first and only line of input contains a single integer n (3\xe2\x89\xa4n\xe2\x89\xa41000) \xe2\x80\x94 the number of vertices in the tree.
Begin the interaction by reading n.
You are allowed to make queries in the following way:
In case your query is invalid. the program will terminate immediately and you will receive Wrong answer verdict.
To give the final answer, print ""!"" on a single line, followed by n\xe2\x88\x921 lines where line i contains ""uivi"" (1\xe2\x89\xa4ui,vi\xe2\x89\xa4n) which represents that for each i from 1 to n\xe2\x88\x921, there is an edge between ui and vi.
After printing a query do not forget to output end of line and flush the output. Otherwise, you will get Idleness limit exceeded. To do this, use:
Hacks
The first line contains a single integer n (3\xe2\x89\xa4n\xe2\x89\xa41000) \xe2\x80\x94 the number of vertices in the tree.
The next n\xe2\x88\x921 lines contain two integers each ui,vi (1\xe2\x89\xa4ui,vi\xe2\x89\xa4n) \xe2\x80\x94 the edges of the tree.

The hidden tree in the example is shown above. The number on the vertices represents the vertex number while the number on the edges represents the edge number.

In the first query, all the edges are set to weight 1, so the diameter has length 3 as shown in the diagram.
In the second query, there is 1 edge between edges 1 and 3.

In the third query, the diameter is 9 by taking edges 1, 2 and 3.
In the fourth query, there are no edges between edges 4 and 2.

The answer given in the example is shown in the above diagram. Since it is isomorphic to the hidden tree, it is accepted as a correct answer. Note that the edges can be printed in any order." "2000  x144"
1919G "Tree LGM" "constructive algorithms, divide and conquer, games, trees" "In TreeWorld, there is a popular two-player game played on a tree with nn vertices labelled from 1 to n. In this game, the tournament leaders first choose a vertex to be the root of the tree and choose another vertex (possibly the same vertex as the root) to place a coin on. Then, each player will take turns moving the coin to any child\xe2\x80\xa0 of the vertex that the coin is currently on. The first player who is unable to make a move loses.
Alice wants to be a tree LGM, so she spends a lot of time studying the game. She wrote down an n by n matrix s, where si,j=1 if the first player can win with the root of the tree chosen to be vertex i, and the coin was initially placed on vertex j. Otherwise, si,j=0. Alice is a perfectionist, so she assumes that both players play perfectly in the game.
However, she accidentally knocked her head on the way to the tournament and forgot what the tree looked like. Determine whether there exists a tree that satisfies the winning and losing states represented by matrix s, and if it exists, construct a valid tree.
\xe2\x80\xa0 A vertex c is a child of vertex u if there is an edge between c and u, and c does not lie on the unique simple path from the root to vertex u.
The first line contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa45000) \xe2\x80\x94 the number of vertices in the tree.
Each of the next n lines contains a string with n characters, the j-th character of the i-th line representing si,j (si,j\xe2\x88\x88{0,1}) \xe2\x80\x94 the winning and losing states of the tree.
If there is no tree satisfying the winning and losing states represented by matrix s, print a single line containing ""NO"".
Otherwise, if there exists a tree satisfying matrix s, print ""YES"" on the first line, followed by n\xe2\x88\x921 lines each containing two integers u and v (1\xe2\x89\xa4u,v\xe2\x89\xa4n) representing that the tree has an edge between vertices u and v.
You can output the answer in any case (upper or lower). For example, the strings ""yEs"", ""yes"", ""Yes"", and ""YES"" will be recognized as positive responses.
If there are multiple trees satisfying the winning and losing states represented by matrix s, print any of them.
In the first test case, the line graph 1\xe2\x88\x924\xe2\x88\x922\xe2\x88\x923 satisfies the winning and losing states represented by matrix s. For example, s3,3=1 as the first player can move the coin from 3\xe2\x86\x922, then the second player moves the coin from 2\xe2\x86\x924, and finally, the first player moves the coin from 4\xe2\x86\x921. At this point, 1 has no children, so the second player is unable to make a move and loses. On the other hand, s1,3=0 as if 1 is the root, then 3 has no children so the first player is unable to make the first move and loses.
In the second test case, it is possible to prove that no tree satisfies the winning and losing states represented by matrix s." "3500  x183"
1919F2 "Wine Factory (Hard Version)" "data structures, dp, flows, greedy, matrices" "This is the hard version of the problem. The only difference between the two versions is the constraint on cici and z. You can make hacks only if both versions of the problem are solved.
There are three arrays a, b and c. a and b have length n and c has length n\xe2\x88\x921. Let W(a,b,c) denote the liters of wine created from the following process.
Create n water towers. The i-th water tower initially has ai liters of water and has a wizard with power bi in front of it. Furthermore, for each 1\xe2\x89\xa4i\xe2\x89\xa4n\xe2\x88\x921, there is a valve connecting water tower i to i+1 with capacity ci.
For each i from 1 to n in this order, the following happens: 
There are q updates. In each update, you will be given integers p, x, y and z and you will update ap:=x, bp:=y and cp:=z. After each update, find the value of W(a,b,c). Note that previous updates to arrays a, b and c persist throughout future updates.
The first line contains two integers n and q (2\xe2\x89\xa4n\xe2\x89\xa45\xe2\x8b\x85105, 1\xe2\x89\xa4q\xe2\x89\xa45\xe2\x8b\x85105) \xe2\x80\x94 the number of water towers and the number of updates.
The second line contains n integers a1,a2,\xe2\x80\xa6,an (0\xe2\x89\xa4ai\xe2\x89\xa4109) \xe2\x80\x94 the number of liters of water in water tower i.
The third line contains n integers b1,b2,\xe2\x80\xa6,bn (0\xe2\x89\xa4bi\xe2\x89\xa4109) \xe2\x80\x94 the power of the wizard in front of water tower i.
The fourth line contains n\xe2\x88\x921 integers c1,c2,\xe2\x80\xa6,cn\xe2\x88\x921 (0\xe2\x89\xa4ci\xe2\x89\xa41018) \xe2\x80\x94 the capacity of the pipe connecting water tower i to i+1.
Each of the next q lines contains four integers p, x, y and z (1\xe2\x89\xa4p\xe2\x89\xa4n, 0\xe2\x89\xa4x,y\xe2\x89\xa4109, 0\xe2\x89\xa4z\xe2\x89\xa41018) \xe2\x80\x94 the updates done to arrays a, b and c.
Note that cn does not exist, so the value of z does not matter when p=n.
Print q lines, each line containing a single integer representing W(a,b,c) after each update.
The first update does not make any modifications to the arrays. 
Hence, W(a,b,c)=1+4+2+4=11 after the first update.
The second update modifies the arrays to a=[3,5,3,3], b=[1,1,2,8], and c=[5,1,1].
Hence, W(a,b,c)=1+1+2+4=8 after the second update.
The third update modifies the arrays to a=[3,5,0,3], b=[1,1,0,8], and c=[5,1,0].
Hence, W(a,b,c)=1+1+0+3=5 after the third update." "2800  x868"
1919F1 "Wine Factory (Easy Version)" "data structures, greedy" "This is the easy version of the problem. The only difference between the two versions is the constraint on cici and z. You can make hacks only if both versions of the problem are solved.
There are three arrays a, b and c. a and b have length n and c has length n\xe2\x88\x921. Let W(a,b,c) denote the liters of wine created from the following process.
Create n water towers. The i-th water tower initially has ai liters of water and has a wizard with power bi in front of it. Furthermore, for each 1\xe2\x89\xa4i\xe2\x89\xa4n\xe2\x88\x921, there is a valve connecting water tower i to i+1 with capacity ci.
For each i from 1 to n in this order, the following happens: 
There are q updates. In each update, you will be given integers p, x, y and z and you will update ap:=x, bp:=y and cp:=z. After each update, find the value of W(a,b,c). Note that previous updates to arrays a, b and c persist throughout future updates.
The first line contains two integers n and q (2\xe2\x89\xa4n\xe2\x89\xa45\xe2\x8b\x85105, 1\xe2\x89\xa4q\xe2\x89\xa45\xe2\x8b\x85105) \xe2\x80\x94 the number of water towers and the number of updates.
The second line contains n integers a1,a2,\xe2\x80\xa6,an (0\xe2\x89\xa4ai\xe2\x89\xa4109) \xe2\x80\x94 the number of liters of water in water tower i.
The third line contains n integers b1,b2,\xe2\x80\xa6,bn (0\xe2\x89\xa4bi\xe2\x89\xa4109) \xe2\x80\x94 the power of the wizard in front of water tower i.
The fourth line contains n\xe2\x88\x921 integers c1,c2,\xe2\x80\xa6,cn\xe2\x88\x921 (ci=1018) \xe2\x80\x94 the capacity of the pipe connecting water tower i to i+1.
Each of the next q lines contains four integers p, x, y and z (1\xe2\x89\xa4p\xe2\x89\xa4n, 0\xe2\x89\xa4x,y\xe2\x89\xa4109, z=1018) \xe2\x80\x94 the updates done to arrays a, b and c.
Note that cn does not exist, so the value of z does not matter when p=n.
Print q lines, each line containing a single integer representing W(a,b,c) after each update.
The first update does not make any modifications to the arrays. 
Hence, W(a,b,c)=1+4+2+5=12 after the first update.
The second update modifies the arrays to a=[3,5,3,3], b=[1,1,2,8], and c=[1018,1018,1018].
Hence, W(a,b,c)=1+1+2+8=12 after the second update.
The third update modifies the arrays to a=[3,5,0,3], b=[1,1,0,8], and c=[1018,1018,1018].
Hence, W(a,b,c)=1+1+0+8=10 after the third update." "2300  x2206"
1919E "Counting Prefixes" "combinatorics, constructive algorithms, dp, implementation, math" "There is a hidden array a of size n consisting of only 1 and \xe2\x88\x921. Let p be the prefix sums of array a. More formally, p is an array of length n defined as pi=a1+a2+\xe2\x80\xa6+ai. Afterwards, array p is sorted in non-decreasing order. For example, if a=[1,\xe2\x88\x921,\xe2\x88\x921,1,1], then p=[1,0,\xe2\x88\x921,0,1] before sorting and p=[\xe2\x88\x921,0,0,1,1] after sorting.
You are given the prefix sum array p after sorting, but you do not know what array a is. Your task is to count the number of initial arrays a such that the above process results in the given sorted prefix sum array p. As this number can be large, you are only required to find it modulo 998244353.
Each test contains multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa41000) \xe2\x80\x94 the number of test cases. The description of the test cases follows.
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa45000) \xe2\x80\x94 the size of the hidden array a.
The second line of each test case contains n integers p1,p2,\xe2\x80\xa6,pn (|pi|\xe2\x89\xa4n) \xe2\x80\x94 the n prefix sums of a sorted in non-decreasing order.
It is guaranteed that p1\xe2\x89\xa4p2\xe2\x89\xa4\xe2\x80\xa6\xe2\x89\xa4pn.
It is guaranteed that the sum of n over all test cases does not exceed 5000.
For each test case, output the answer modulo 998244353.
In the first two test cases, the only possible arrays a for n=1 are a=[1] and a=[\xe2\x88\x921]. Their respective sorted prefix sum arrays p are p=[1] and p=[\xe2\x88\x921]. Hence, there is no array a that can result in the sorted prefix sum array p=[0] and there is exactly 1 array a that can result in the sorted prefix sum array p=[1].
In the third test case, it can be proven that there is no array a that could result in the sorted prefix sum array p=[\xe2\x88\x921,1,2].
In the fourth test case, the 3 possible arrays a that could result in the sorted prefix sum array p=[\xe2\x88\x921,0,0,1,1] are:
For the fifth test case, the only possible array a that could result in the sorted prefix sum array p=[\xe2\x88\x924,\xe2\x88\x923,\xe2\x88\x923,\xe2\x88\x922,\xe2\x88\x921] is a=[\xe2\x88\x921,\xe2\x88\x921,\xe2\x88\x921,\xe2\x88\x921,1]." "2600  x860"
1919D "01 Tree" "constructive algorithms, data structures, dsu, greedy, sortings, trees" "There is an edge-weighted complete binary tree with n leaves. A complete binary tree is defined as a tree where every non-leaf vertex has exactly 2 children. For each non-leaf vertex, we label one of its children as the left child and the other as the right child.
The binary tree has a very strange property. For every non-leaf vertex, one of the edges to its children has weight 0 while the other edge has weight 1. Note that the edge with weight 0 can be connected to either its left or right child.
You forgot what the tree looks like, but luckily, you still remember some information about the leaves in the form of an array a of size n. For each i from 1 to n, ai represents the distance\xe2\x80\xa0 from the root to the i-th leaf in dfs order\xe2\x80\xa1. Determine whether there exists a complete binary tree which satisfies array a. Note that you do not need to reconstruct the tree.
\xe2\x80\xa0 The distance from vertex u to vertex v is defined as the sum of weights of the edges on the path from vertex u to vertex v.
\xe2\x80\xa1 The dfs order of the leaves is found by calling the following dfs function on the root of the binary tree. 
Each test contains multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4104) \xe2\x80\x94 the number of test cases. The description of the test cases follows.
The first line of each test case contains a single integer n (2\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105) \xe2\x80\x94 the size of array a.
The second line of each test case contains n integers a1,a2,\xe2\x80\xa6,an (0\xe2\x89\xa4ai\xe2\x89\xa4n\xe2\x88\x921) \xe2\x80\x94 the distance from the root to the i-th leaf.
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85105.
For each test case, print ""YES"" if there exists a complete binary tree which satisfies array a and ""NO"" otherwise.
You may print each letter in any case (for example, ""YES"", ""Yes"", ""yes"", ""yEs"" will all be recognized as a positive answer).
In the first test case, the following tree satisfies the array.

In the second test case, it can be proven that there is no complete binary tree that satisfies the array." "2100  x3917"
1919C "Grouping Increases" "data structures, dp, greedy" "You are given an array aa of size n. You will do the following process to calculate your penalty: 
If you perform the above process optimally, find the minimum possible penalty you will receive.
\xe2\x80\xa0 A sequence x is a subsequence of a sequence y if x can be obtained from y by the deletion of several (possibly, zero or all) elements.
\xe2\x80\xa1 Some valid ways to split array a=[3,1,4,1,5] into (s,t) are ([3,4,1,5],[1]), ([1,1],[3,4,5]) and ([],[3,1,4,1,5]) while some invalid ways to split a are ([3,4,5],[1]), ([3,1,4,1],[1,5]) and ([1,3,4],[5,1]).
Each test contains multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4104) \xe2\x80\x94 the number of test cases. The description of the test cases follows.
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105) \xe2\x80\x94 the size of the array a.
The second line contains n integers a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa4n) \xe2\x80\x94 the elements of the array a.
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85105.
For each test case, output a single integer representing the minimum possible penalty you will receive.
In the first test case, a possible way to split a is s=[2,4,5] and t=[1,3]. The penalty is p(s)+p(t)=2+1=3.
In the second test case, a possible way to split a is s=[8,3,1] and t=[2,1,7,4,3]. The penalty is p(s)+p(t)=0+1=1.
In the third test case, a possible way to split a is s=[] and t=[3,3,3,3,3]. The penalty is p(s)+p(t)=0+0=0." "1400  x19341"
1919B "Plus-Minus Split" greedy "You are given a string s of length n consisting of characters ""+"" and ""-"". s represents an array a of length n defined by ai=1 if si= ""+"" and ai=\xe2\x88\x921 if si= ""-"".
You will do the following process to calculate your penalty: 
If you perform the above process optimally, find the minimum possible penalty you will receive.
\xe2\x80\xa0 Some valid ways to split a=[3,1,4,1,5] into (b1,b2,\xe2\x80\xa6,bk) are ([3],[1],[4],[1],[5]), ([3,1],[4,1,5]) and ([3,1,4,1,5]) while some invalid ways to split a are ([3,1],[1,5]), ([3],[],[1,4],[1,5]) and ([3,4],[5,1,1]).
Each test contains multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa41000) \xe2\x80\x94 the number of test cases. The description of the test cases follows.
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa45000) \xe2\x80\x94 the length of string s.
The second line of each test case contains string s (si\xe2\x88\x88{+,\xe2\x88\x92}, |s|=n).
Note that there are no constraints on the sum of n over all test cases.
For each test case, output a single integer representing the minimum possible penalty you will receive.
In the first test case, we have a=[1]. We can split array a into ([1]). Then, the sum of penalties of the subarrays is p([1])=1.
In the second test case, we have a=[\xe2\x88\x921,\xe2\x88\x921,\xe2\x88\x921,\xe2\x88\x921,\xe2\x88\x921]. We can split array a into ([\xe2\x88\x921],[\xe2\x88\x921],[\xe2\x88\x921],[\xe2\x88\x921],[\xe2\x88\x921]). Then, the sum of penalties of the subarrays is p([\xe2\x88\x921])+p([\xe2\x88\x921])+p([\xe2\x88\x921])+p([\xe2\x88\x921])+p([\xe2\x88\x921])=1+1+1+1+1=5.
In the third test case, we have a=[1,\xe2\x88\x921,1,\xe2\x88\x921,1,\xe2\x88\x921]. We can split array a into ([1,\xe2\x88\x921,1,\xe2\x88\x921],[1,\xe2\x88\x921]). Then, the sum of penalties of the subarrays is p([1,\xe2\x88\x921,1,\xe2\x88\x921])+p([1,\xe2\x88\x921])=0+0=0." "800  x29835"
1919A "Wallet Exchange" "games, math" "Alice and Bob are bored, so they decide to play a game with their wallets. Alice has aa coins in her wallet, while Bob has b coins in his wallet.
Both players take turns playing, with Alice making the first move. In each turn, the player will perform the following steps in order:
The player who cannot make a valid move on their turn loses. If both Alice and Bob play optimally, determine who will win the game.
Each test contains multiple test cases. The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa41000) \xe2\x80\x94 the number of test cases. The description of the test cases follows.
The first and only line of each test case contains two integers a and b (1\xe2\x89\xa4a,b\xe2\x89\xa4109) \xe2\x80\x94 the number of coins in Alice\'s and Bob\'s wallets, respectively.
For each test case, output ""Alice"" if Alice will win the game, and ""Bob"" if Bob will win the game.
In the first test case, an example of the game is shown below:
In the second test case, an example of the game is shown below:" "800  x33515"
1918G "Permutation of Given" "constructive algorithms, math" "You were given only one number, nn. It didn\'t seem interesting to you, so you wondered if it\'s possible to come up with an array of length n consisting of non-zero integers, such that if each element of the array is replaced by the sum of its neighbors (the elements on the ends are replaced by their only neighbors), you obtain a permutation of the numbers in the original array.
Each test case contains only one number, n (2\xe2\x89\xa4n\xe2\x89\xa4106).
If a solution exists, output ""YES"" (without quotes), followed by an array a (\xe2\x88\x92109\xe2\x89\xa4ai\xe2\x89\xa4109,ai\xe2\x89\xa00) that satisfies the condition of the problem. If there are multiple possible answers, output any of them.
If there is no suitable array, output ""NO"" (without quotes).
The words ""YES"" and ""NO"" can be output in any case, for example, ""YES"", ""Yes"", ""yEs"", and so on.
In the first test, the array [1,2,\xe2\x88\x922,\xe2\x88\x921] is suitable, because if each element is replaced by the sum of its neighbors, the resulting array is [2,\xe2\x88\x921,1,\xe2\x88\x922], which is a permutation of the original array.
In the second test, it can be shown that there is no solution." "2700  x474"
1918F "Caterpillar on a Tree" "dfs and similar, graphs, greedy, implementation, sortings, trees" "The caterpillar decided to visit every node of the tree. Initially, it is sitting at the root.
The tree is represented as a rooted tree with the root at the node 1. Each crawl to a neighboring node takes 1 minute for the caterpillar. 
And there is a trampoline under the tree. If the caterpillar detaches from the tree and falls onto the trampoline, it will end up at the root of the tree in 0 seconds. But the trampoline is old and can withstand no more than k caterpillar\'s falls.
What is the minimum time the caterpillar can take to visit all the nodes of the tree?
More formally, we need to find the minimum time required to visit all the nodes of the tree, if the caterpillar starts at the root (node 1) and moves using two methods.
The second method (teleportation) can be used at most k times. The caterpillar can finish the journey at any node.
The first line of the input contains two integers: n (2\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105) \xe2\x80\x94 the number of nodes in the tree, and k (0\xe2\x89\xa4k\xe2\x89\xa4109) \xe2\x80\x94 the maximum number of teleports to the root.
The second line contains n\xe2\x88\x921 integers p2, p3, ..., pn (1\xe2\x89\xa4pi\xe2\x89\xa4n) \xe2\x80\x94 the ancestors in the tree for nodes 2,3,\xe2\x80\xa6,n; node 1 is the root.
Print a single number in a single line \xe2\x80\x94 the minimum number of minutes required to visit all the nodes of the tree.
The figure shows one of the ways to traverse the tree from the first test in 9 minutes. " "2500  x891"
1918E "ace5 and Task Order" "constructive algorithms, divide and conquer, implementation, interactive, probabilities, sortings" "This is an interactive problem!
In the new round, there were nn tasks with difficulties from 11 to nn. The coordinator, who decided to have the first round with tasks in unsorted order of difficulty, rearranged the tasks, resulting in a permutation of difficulties from 11 to nn. After that, the coordinator challenged ace5 to guess the permutation in the following way.
Initially, the coordinator chooses a number xx from 11 to nn.
ace5 can make queries of the form: ? i? i. The answer will be: 
The task for ace5 is to guess the permutation in no more than 40n queries. Since ace5 is too busy writing the announcement, he has entrusted this task to you.
