The only line of each test case contains three integers nn, kk, and dd (1\xe2\x89\xa4n\xe2\x89\xa41091\xe2\x89\xa4n\xe2\x89\xa4109, 1\xe2\x89\xa4k,d\xe2\x89\xa41051\xe2\x89\xa4k,d\xe2\x89\xa4105).
It is guaranteed that the sum of nn over all test cases does not exceed 109109.
For each test case, output \xe2\x88\x91i=1nf(ik,d)\xe2\x88\x91i=1nf(ik,d), modulo 109+7109+7.
In the first test case, n=6n=6, k=1k=1, and d=1d=1. Thus, we need to find the total number of leaves in the divisor trees T1,1T1,1, T2,1T2,1, T3,1T3,1, T4,1T4,1, T5,1T5,1, T6,1T6,1.
The total number of leaves is 1+2+2+3+2+4=141+2+2+3+2+4=14.
In the second test case, n=1n=1, k=3k=3, d=3d=3. Thus, we need to find the number of leaves in T1,3T1,3, because 13=113=1. This tree has only one leaf, so the answer is 11." "2900  x193"
    
2020E "Expected Power" "bitmasks, dp, math, probabilities" "You are given an array of n integers a1,a2,\xe2\x80\xa6,an. You are also given an array p1,p2,\xe2\x80\xa6,pn.
Let S denote the random multiset (i.�e., it may contain equal elements) constructed as follows:
Denote f(S) as the bitwise XOR of all elements of S. Please calculate the expected value of (f(S))2. Output the answer modulo 109+7.
Formally, let M=109+7. It can be shown that the answer can be expressed as an irreducible fraction pq, where p and q are integers and q\xe2\x89\xa20(modM). Output the integer equal to p\xe2\x8b\x85q\xe2\x88\x921modM. In other words, output such an integer x that 0\xe2\x89\xa4x<M and x\xe2\x8b\x85q\xe2\x89\xa1p(modM).
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows.
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105).
The second line of each test case contains n integers a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa41023).
The third line of each test case contains n integers p1,p2,\xe2\x80\xa6,pn (1\xe2\x89\xa4pi\xe2\x89\xa4104).
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85105.
For each test case, output the expected value of (f(S))2, modulo 109+7.
In the first test case, a=[1,2] and each element is inserted into S with probability 12, since p1=p2=5000 and pi104=12. Thus, there are 4 outcomes for S, each happening with the same probability of 14:
Hence, the answer is 0\xe2\x8b\x8514+1\xe2\x8b\x8514+4\xe2\x8b\x8514+9\xe2\x8b\x8514=144=72\xe2\x89\xa1500000007(mod109+7).
In the second test case, a=[1,1], a1 is inserted into S with probability 0.1, while a2 is inserted into S with probability 0.2. There are 3 outcomes for S:
Hence, the answer is 0\xe2\x8b\x850.72+1\xe2\x8b\x850.26+0\xe2\x8b\x850.02=0.26=26100\xe2\x89\xa1820000006(mod109+7)." "2000  x2958"
    
2020D "Connect the Dots" "brute force, dp, dsu, graphs, math, trees" "One fine evening, Alice sat down to play the classic game ""Connect the Dots"", but with a twist.
To play the game, Alice draws a straight line and marks n points on it, indexed from 1 to n. Initially, there are no arcs between the points, so they are all disjoint. After that, Alice performs m operations of the following type:
After performing all m operations, she wants to know the number of connected components\xe2\x80\xa0 these points form. Please help her find this number.
\xe2\x80\xa0 Two points are said to be in one connected component if there is a path between them via several (possibly zero) arcs and other points.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4105). The description of the test cases follows.
The first line of each test case contains two integers n and m (1\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105, 1\xe2\x89\xa4m\xe2\x89\xa42\xe2\x8b\x85105).
The i-th of the following m lines contains three integers ai, di, and ki (1\xe2\x89\xa4ai\xe2\x89\xa4ai+ki\xe2\x8b\x85di\xe2\x89\xa4n, 1\xe2\x89\xa4di\xe2\x89\xa410, 0\xe2\x89\xa4ki\xe2\x89\xa4n).
It is guaranteed that both the sum of n and the sum of m over all test cases do not exceed 2\xe2\x8b\x85105.
For each test case, output the number of connected components.
In the first test case, there are n=10 points. The first operation joins the points 1, 3, 5, 7, and 9. The second operation joins the points 2, 4, 6, 8, and 10. There are thus two connected components: {1,3,5,7,9} and {2,4,6,8,10}.
In the second test case, there are n=100 points. The only operation joins the points 19, 21, 23, 25, and 27. Now all of them form a single connected component of size 5. The other 95 points form single-point connected components. Thus, the answer is 1+95=96.
In the third test case, there are n=100 points. After the operations, all odd points from 1 to 79 will be in one connected component of size 40. The other 60 points form single-point connected components. Thus, the answer is 1+60=61." "1800  x5624"
    
2020C "Bitwise Balancing" "bitmasks, hashing, implementation, math, schedules, ternary search" "You are given three non-negative integers b, c, and d.
Please find a non-negative integer a\xe2\x88\x88[0,261] such that (a|b)\xe2\x88\x92(a&c)=d, where | and & denote the bitwise OR operation and the bitwise AND operation, respectively.
If such an a exists, print its value. If there is no solution, print a single integer \xe2\x88\x921. If there are multiple solutions, print any of them.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4105). The description of the test cases follows.
The only line of each test case contains three positive integers b, c, and d (0\xe2\x89\xa4b,c,d\xe2\x89\xa41018).
For each test case, output the value of a, or \xe2\x88\x921 if there is no solution. Please note that a must be non-negative and cannot exceed 261.
In the first test case, (0|2)\xe2\x88\x92(0&2)=2\xe2\x88\x920=2. So, a=0 is a correct answer.
In the second test case, no value of a satisfies the equation.
In the third test case, (12|10)\xe2\x88\x92(12&2)=14\xe2\x88\x920=14. So, a=12 is a correct answer." "1400  x14302"
    
2020B "Brightness Begins" "binary search, math" "Imagine you have n light bulbs numbered 1,2,\xe2\x80\xa6,n. Initially, all bulbs are on. To flip the state of a bulb means to turn it off if it used to be on, and to turn it on otherwise.
Next, you do the following:
After performing all operations, there will be several bulbs that are still on. Your goal is to make this number exactly k.
Find the smallest suitable n such that after performing the operations there will be exactly k bulbs on. We can show that an answer always exists.
\xe2\x80\xa0 An integer x is divisible by y if there exists an integer z such that x=y\xe2\x8b\x85z.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows.
The only line of each test case contains a single integer k (1\xe2\x89\xa4k\xe2\x89\xa41018).
For each test case, output n�\xe2\x80\x94 the minimum number of bulbs.
In the first test case, the minimum number of bulbs is 2. Let\'s denote the state of all bulbs with an array, where 1 corresponds to a turned on bulb, and 0 corresponds to a turned off bulb. Initially, the array is [1,1].
In the end, there are k=1 bulbs on. We can also show that the answer cannot be less than 2.
In the second test case, the minimum number of bulbs is 5. Initially, the array is [1,1,1,1,1]. 
In the end, there are k=3 bulbs on. We can also show that the answer cannot be smaller than 5." "1200  x16213"
    
2020A "Find Minimum Operations" "bitmasks, brute force, greedy, math, number theory" "You are given two integers n and k.
In one operation, you can subtract any power of k from n. Formally, in one operation, you can replace n by (n\xe2\x88\x92kx) for any non-negative integer x.
Find the minimum number of operations required to make n equal to 0.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows.
The only line of each test case contains two integers n and k (1\xe2\x89\xa4n,k\xe2\x89\xa4109).
For each test case, output the minimum number of operations on a new line.
In the first test case, n=5 and k=2. We can perform the following sequence of operations:
It can be shown that there is no way to make n equal to 0 in less than 2 operations. Thus, 2 is the answer.
In the second test case, n=3 and k=5. We can perform the following sequence of operations:
It can be shown that there is no way to make n equal to 0 in less than 3 operations. Thus, 3 is the answer." "800  x21727"
    
2019B "All Pairs Segments" "implementation, math" "You are given n points on the x axis, at increasing positive integer coordinates x1<x2<\xe2\x80\xa6<xn.
For each pair (i,j) with 1\xe2\x89\xa4i<j\xe2\x89\xa4n, you draw the segment [xi,xj]. The segments are closed, i.e., a segment [a,b] contains the points a,a+1,\xe2\x80\xa6,b.
You are given q queries. In the i-th query, you are given a positive integer ki, and you have to determine how many points with integer coordinates are contained in exactly ki segments.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows.
The first line of each test case contains two integers n, q (2\xe2\x89\xa4n\xe2\x89\xa4105, 1\xe2\x89\xa4q\xe2\x89\xa4105)�\xe2\x80\x94 the number of points and the number of queries.
The second line of each test case contains n integers x1,x2,\xe2\x80\xa6,xn (1\xe2\x89\xa4x1<x2<\xe2\x80\xa6<xn\xe2\x89\xa4109)�\xe2\x80\x94 the coordinates of the n points.
The third line of each test case contains q integers k1,k2,\xe2\x80\xa6,kq (1\xe2\x89\xa4ki\xe2\x89\xa41018)�\xe2\x80\x94 the parameters of the q queries.
It is guaranteed that the sum of n over all test cases does not exceed 105, and the sum of q over all test cases does not exceed 105.
For each test case, output a single line with q integers: the i-th integer is the answer to the i-th query.
In the first example, you only draw the segment [101,200]. No point is contained in exactly 2 segments, and the 100 points 101,102,\xe2\x80\xa6,200 are contained in exactly 1 segment.
In the second example, you draw 15 segments: [1,2],[1,3],[1,5],[1,6],[1,7],[2,3],[2,5],[2,6],[2,7],[3,5],[3,6],[3,7],[5,6],[5,7],[6,7]. Points 1,7 are contained in exactly 5 segments; points 2,4,6 are contained in exactly 9 segments; points 3,5 are contained in exactly 11 segments." "1200  x13725"
    
2019A "Max Plus Size" "brute force, dp, greedy" "You are given an array a1,a2,\xe2\x80\xa6,an of positive integers.
You can color some elements of the array red, but there cannot be two adjacent red elements (i.e., for 1\xe2\x89\xa4i\xe2\x89\xa4n\xe2\x88\x921, at least one of ai and ai+1 must not be red).
Your score is the maximum value of a red element plus the number of red elements. Find the maximum score you can get.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4500). The description of the test cases follows.
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa4100)�\xe2\x80\x94 the length of the array.
The second line of each test case contains n integers a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa41000)�\xe2\x80\x94 the given array.
For each test case, output a single integer: the maximum possible score you can get after coloring some elements red according to the statement.
In the first test case, you can color the array as follows: [5,4,5]. Your score is max([5,5])+size([5,5])=5+2=7. This is the maximum score you can get.
In the second test case, you can color the array as follows: [4,5,4]. Your score is max([4,4])+size([4,4])=4+2=6. This is the maximum score you can get.
In the third test case, you can color the array as follows: [3,3,3,3,4,1,2,3,4,5]. Your score is max([3,3,4,3,5])+size([3,3,4,3,5])=5+5=10. This is the maximum score you can get." "800  x22706"
    
2018F3 "Speedbreaker Counting (Hard Version)" "dp, greedy, math" "This is the hard version of the problem. In the three versions, the constraints on n and the time limit are different. You can make hacks only if all the versions of the problem are solved.
This is the statement of Problem D1B:
You win if, for each i, you conquer city i at a time no later than ai. A winning strategy may or may not exist, also depending on the starting city. How many starting cities allow you to win? 
For each 0\xe2\x89\xa4k\xe2\x89\xa4n, count the number of arrays of positive integers a1,a2,\xe2\x80\xa6,an such that
The answer can be very large, so you have to calculate it modulo a given prime p.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa43000). The description of the test cases follows.
The only line of each test case contains two integers n, p (1\xe2\x89\xa4n\xe2\x89\xa43000, 108\xe2\x89\xa4p\xe2\x89\xa4109, p is prime)�\xe2\x80\x94 the number of cities and the modulo.
It is guaranteed that the sum of n over all test cases does not exceed 3000.
For each test case, output n+1 integers: the i-th integer should be the number of arrays that satisfy the conditions for k=i\xe2\x88\x921.
In the first test case,
In the second test case,
In the third test case," "3100  x174"
    
2018F2 "Speedbreaker Counting (Medium Version)" "dp, greedy, math" "This is the medium version of the problem. In the three versions, the constraints on n and the time limit are different. You can make hacks only if all the versions of the problem are solved.
This is the statement of Problem D1B:
You win if, for each i, you conquer city i at a time no later than ai. A winning strategy may or may not exist, also depending on the starting city. How many starting cities allow you to win? 
For each 0\xe2\x89\xa4k\xe2\x89\xa4n, count the number of arrays of positive integers a1,a2,\xe2\x80\xa6,an such that
The answer can be very large, so you have to calculate it modulo a given prime p.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4500). The description of the test cases follows.
The only line of each test case contains two integers n, p (1\xe2\x89\xa4n\xe2\x89\xa4500, 108\xe2\x89\xa4p\xe2\x89\xa4109, p is prime)�\xe2\x80\x94 the number of cities and the modulo.
It is guaranteed that the sum of n over all test cases does not exceed 500.
For each test case, output n+1 integers: the i-th integer should be the number of arrays that satisfy the conditions for k=i\xe2\x88\x921.
In the first test case,
In the second test case,
In the third test case," "3000  x167"
    
2018F1 "Speedbreaker Counting (Easy Version)" "combinatorics, dp, greedy, math" "This is the easy version of the problem. In the three versions, the constraints on n and the time limit are different. You can make hacks only if all the versions of the problem are solved.
This is the statement of Problem D1B:
You win if, for each i, you conquer city i at a time no later than ai. A winning strategy may or may not exist, also depending on the starting city. How many starting cities allow you to win? 
For each 0\xe2\x89\xa4k\xe2\x89\xa4n, count the number of arrays of positive integers a1,a2,\xe2\x80\xa6,an such that
The answer can be very large, so you have to calculate it modulo a given prime p.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa480). The description of the test cases follows.
The only line of each test case contains two integers n, p (1\xe2\x89\xa4n\xe2\x89\xa480, 108\xe2\x89\xa4p\xe2\x89\xa4109, p is prime)�\xe2\x80\x94 the number of cities and the modulo.
It is guaranteed that the sum of n over all test cases does not exceed 80.
For each test case, output n+1 integers: the i-th integer should be the number of arrays that satisfy the conditions for k=i\xe2\x88\x921.
In the first test case,
In the second test case,
In the third test case," "2900  x208"
    
2.02E+05 "Complex Segments (Hard Version)" "binary search, data structures, divide and conquer, dsu, greedy, math, sortings" "This is the hard version of the problem. In this version, the constraints on n and the time limit are higher. You can make hacks only if both versions of the problem are solved.
A set of (closed) segments is complex if it can be partitioned into some subsets such that 
You are given n segments [l1,r1],[l2,r2],\xe2\x80\xa6,[ln,rn]. Find the maximum size of a complex subset of these segments.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4103). The description of the test cases follows.
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa43\xe2\x8b\x85105)�\xe2\x80\x94 the number of segments.
The second line of each test case contains n integers l1,l2,\xe2\x80\xa6,ln (1\xe2\x89\xa4li\xe2\x89\xa42n)�\xe2\x80\x94 the left endpoints of the segments.
The third line of each test case contains n integers r1,r2,\xe2\x80\xa6,rn (li\xe2\x89\xa4ri\xe2\x89\xa42n)�\xe2\x80\x94 the right endpoints of the segments.
It is guaranteed that the sum of n over all test cases does not exceed 3\xe2\x8b\x85105.
For each test case, output a single integer: the maximum size of a complex subset of the given segments.
In the first test case, all pairs of segments intersect, therefore it is optimal to form a single group containing all of the three segments.
In the second test case, there is no valid partition for all of the five segments. A valid partition with four segments is the following: {{[1,5],[2,4]},{[6,9],[8,10]}}.
In the third test case, it is optimal to make a single group containing all the segments except the second." "3400  x110"
    
2.02E+04 "Complex Segments (Easy Version)" "binary search, data structures, divide and conquer, dsu, greedy, math, sortings" "This is the easy version of the problem. In this version, the constraints on n and the time limit are lower. You can make hacks only if both versions of the problem are solved.
A set of (closed) segments is complex if it can be partitioned into some subsets such that 
You are given n segments [l1,r1],[l2,r2],\xe2\x80\xa6,[ln,rn]. Find the maximum size of a complex subset of these segments.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4103). The description of the test cases follows.
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85104)�\xe2\x80\x94 the number of segments.
The second line of each test case contains n integers l1,l2,\xe2\x80\xa6,ln (1\xe2\x89\xa4li\xe2\x89\xa42n)�\xe2\x80\x94 the left endpoints of the segments.
The third line of each test case contains n integers r1,r2,\xe2\x80\xa6,rn (li\xe2\x89\xa4ri\xe2\x89\xa42n)�\xe2\x80\x94 the right endpoints of the segments.
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85104.
For each test case, output a single integer: the maximum size of a complex subset of the given segments.
In the first test case, all pairs of segments intersect, therefore it is optimal to form a single group containing all of the three segments.
In the second test case, there is no valid partition for all of the five segments. A valid partition with four segments is the following: {{[1,5],[2,4]},{[6,9],[8,10]}}.
In the third test case, it is optimal to make a single group containing all the segments except the second." "3300  x146"
    
2018D "Max Plus Min Plus Size" "data structures, dp, dsu, greedy, implementation, matrices, sortings" "You are given an array a1,a2,\xe2\x80\xa6,an of positive integers.
You can color some elements of the array red, but there cannot be two adjacent red elements (i.e., for 1\xe2\x89\xa4i\xe2\x89\xa4n\xe2\x88\x921, at least one of ai and ai+1 must not be red).
Your score is the maximum value of a red element, plus the minimum value of a red element, plus the number of red elements. Find the maximum score you can get.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows.
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105)�\xe2\x80\x94 the length of the array.
The second line of each test case contains n integers a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa4109)�\xe2\x80\x94 the given array.
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85105.
For each test case, output a single integer: the maximum possible score you can get after coloring some elements red according to the statement.
In the first test case, you can color the array as follows: [5,4,5]. Your score is max([5,5])+min([5,5])+size([5,5])=5+5+2=12. This is the maximum score you can get.
In the second test case, you can color the array as follows: [4,5,4]. Your score is max([5])+min([5])+size([5])=5+5+1=11. This is the maximum score you can get.
In the third test case, you can color the array as follows: [3,3,3,3,4,1,2,3,5,4]. Your score is max([3,3,4,3,4])+min([3,3,4,3,4])+size([3,3,4,3,4])=4+3+5=12. This is the maximum score you can get." "2200  x1571"
    
2018C "Tree Pruning" "brute force, dfs and similar, greedy, sortings, trees" "You are given a tree with n nodes, rooted at node 1. In this problem, a leaf is a non-root node with degree 1.
In one operation, you can remove a leaf and the edge adjacent to it (possibly, new leaves appear). What is the minimum number of operations that you have to perform to get a tree, also rooted at node 1, where all the leaves are at the same distance from the root?
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows.
The first line of each test case contains a single integer n (3\xe2\x89\xa4n\xe2\x89\xa45\xe2\x8b\x85105)�\xe2\x80\x94 the number of nodes.
Each of the next n\xe2\x88\x921 lines contains two integers u, v (1\xe2\x89\xa4u,v\xe2\x89\xa4n, u\xe2\x89\xa0v), describing an edge that connects u and v. It is guaranteed that the given edges form a tree.
It is guaranteed that the sum of n over all test cases does not exceed 5\xe2\x8b\x85105.
For each test case, output a single integer: the minimum number of operations needed to achieve your goal.
In the first two examples, the tree is as follows:
In the first example, by removing edges (1,3) and (2,5), the resulting tree has all leaves (nodes 6 and 7) at the same distance from the root (node 1), which is 3. The answer is 2, as it is the minimum number of edges that need to be removed to achieve the goal.
In the second example, removing edges (1,4) and (5,7) results in a tree where all leaves (nodes 4 and 5) are at the same distance from the root (node 1), which is 2." "1700  x6100"
    
2018B Speedbreaker "binary search, data structures, dp, greedy, implementation, two pointers" "There are n cities in a row, numbered 1,2,\xe2\x80\xa6,n left to right.
You win if, for each i, you conquer city i at a time no later than ai. A winning strategy may or may not exist, also depending on the starting city. How many starting cities allow you to win?
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows.
The first line of each test case contains a single integer n (1\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105)�\xe2\x80\x94 the number of cities.
The second line of each test case contains n integers a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa4n)�\xe2\x80\x94 the deadlines for conquering the cities.
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85105.
For each test case, output a single integer: the number of starting cities that allow you to win.
In the first test case, cities 2, 3, and 4 are good starting cities.
In the second test case, there are no good starting cities.
In the third test case, the only good starting city is city 5." "1900  x3902"
    
2018A "Cards Partition" "2-sat, brute force, greedy, implementation, math" "You have some cards. An integer between 1 and n is written on each card: specifically, for each i from 1 to n, you have ai cards which have the number i written on them.
There is also a shop which contains unlimited cards of each type. You have k coins, so you can buy at most k new cards in total, and the cards you buy can contain any integer between 1 and n, inclusive.
After buying the new cards, you must partition all your cards into decks, according to the following rules: 
Find the maximum possible size of a deck after buying cards and partitioning them optimally.
Each test contains multiple test cases. The first line contains the number of test cases t (1\xe2\x89\xa4t\xe2\x89\xa4104). The description of the test cases follows.
The first line of each test case contains two integers n, k (1\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105, 0\xe2\x89\xa4k\xe2\x89\xa41016)�\xe2\x80\x94 the number of distinct types of cards and the number of coins.
The second line of each test case contains n integers a1,a2,\xe2\x80\xa6,an (0\xe2\x89\xa4ai\xe2\x89\xa41010, \xe2\x88\x91ai\xe2\x89\xa51)�\xe2\x80\x94 the number of cards of type i you have at the beginning, for each 1\xe2\x89\xa4i\xe2\x89\xa4n.
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85105.
For each test case, output a single integer: the maximum possible size of a deck if you operate optimally.
In the first test case, you can buy one card with the number 1, and your cards become [1,1,1,1,2,2,3,3]. You can partition them into the decks [1,2],[1,2],[1,3],[1,3]: they all have size 2, and they all contain distinct values. You can show that you cannot get a partition with decks of size greater than 2, so the answer is 2.
In the second test case, you can buy two cards with the number 1 and one card with the number 3, and your cards become [1,1,1,1,2,2,2,2,2,2,3,3,4,4,5,5,5,5], which can be partitioned into [1,2,3],[1,2,4],[1,2,5],[1,2,5],[2,3,5],[2,4,5]. You can show that you cannot get a partition with decks of size greater than 3, so the answer is 3." "1600  x10074"
    
2014H "Robin Hood Archery" "data structures, divide and conquer, greedy, hashing" "Sheriff of Nottingham has organized a tournament in archery. It\'s the final round and Robin Hood is playing against Sheriff!
There are n targets in a row numbered from 1 to n. When a player shoots target i, their score increases by ai and the target i is destroyed. The game consists of turns and players alternate between whose turn it is. Robin Hood always starts the game, then Sheriff and so on. The game continues until all targets are destroyed. Both players start with score 0.
At the end of the game, the player with most score wins and the other player loses. If both players have the same score, it\'s a tie and no one wins or loses. In each turn, the player can shoot any target that wasn\'t shot before. Both play optimally to get the most score possible.
Sheriff of Nottingham has a suspicion that he might lose the game! This cannot happen, you must help Sheriff. Sheriff will pose q queries, each specifying l and r. This means that the game would be played only with targets l,l+1,\xe2\x80\xa6,r, as others would be removed by Sheriff before the game starts.
For each query l, r, determine whether the Sheriff can not lose the game when only considering the targets l,l+1,\xe2\x80\xa6,r.
The first line of input contains one integer t (1\xe2\x89\xa4t\xe2\x89\xa4104)�\xe2\x80\x94 the number of test cases.
The first line of each test case contains two integers n, q (1\xe2\x89\xa4n,q\xe2\x89\xa42\xe2\x8b\x85105)�\xe2\x80\x94 the number of targets and the queries Sheriff will pose.
The second line of each test case contains n integers a1,a2,\xe2\x80\xa6,an (1\xe2\x89\xa4ai\xe2\x89\xa4106)�\xe2\x80\x94 the points for hitting each target.
Then follow q lines, each with two integers l and r (1\xe2\x89\xa4l\xe2\x89\xa4r\xe2\x89\xa4n)�\xe2\x80\x94 the range of the targets that is considered for each query.
It is guaranteed that the sum of both n and q across all test cases does not exceed 2\xe2\x8b\x85105.
For each query, output ""YES"", if the Sheriff does not lose the game when only considering the targets l,l+1,\xe2\x80\xa6,r, and ""NO"" otherwise.
You can output the answer in any case (upper or lower). For example, the strings ""yEs"", ""yes"", ""Yes"", and ""YES"" will be recognized as positive responses." "1900  x3457"
    
2014G "Milky Days" "brute force, data structures, greedy, implementation" "Little John is as little as night is day \xe2\x80\x94 he was known to be a giant, at possibly 2.1 metres tall. It has everything to do with his love for milk.
His dairy diary has n entries, showing that he acquired ai pints of fresh milk on day di. Milk declines in freshness with time and stays drinkable for a maximum of k days. In other words, fresh milk acquired on day di will be drinkable between days di and di+k\xe2\x88\x921 inclusive.
Every day, Little John drinks drinkable milk, up to a maximum of m pints. In other words, if there are less than m pints of milk, he will drink them all and not be satisfied; if there are at least m pints of milk, he will drink exactly m pints and be satisfied, and it\'s a milk satisfaction day.
Little John always drinks the freshest drinkable milk first.
Determine the number of milk satisfaction days for Little John.
The first line of the input contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4104), the number of test cases.
The first line of each test case consists of three integers n, m, k (1\xe2\x89\xa4n, m, k\xe2\x89\xa4105), the number of diary entries, the maximum pints needed for a milk satisfaction day, and the duration of milk\'s freshness.
Then follow n lines of each test case, each with two integers di and ai (1\xe2\x89\xa4di, ai\xe2\x89\xa4106), the day on which the milk was acquired and the number of pints acquired. They are sorted in increasing values of di, and all values of di are distinct.
It is guaranteed that the sum of n over all test cases does not exceed 2\xe2\x8b\x85105.
For each test case, output a single integer, the number of milk satisfaction days.
In the first test case, 5 pints of milk are good for 3 days before spoiling.
In the second test case, the following will happen: " "2200  x1259"
    
2014F "Sheriff's Defense" "dfs and similar, dp, greedy, trees" "The folk hero Robin Hood has been troubling Sheriff of Nottingham greatly. Sheriff knows that Robin Hood is about to attack his camps and he wants to be prepared.
Sheriff of Nottingham built the camps with strategy in mind and thus there are exactly n camps numbered from 1 to n and n\xe2\x88\x921 trails, each connecting two camps. Any camp can be reached from any other camp. Each camp i has initially ai gold. 
As it is now, all camps would be destroyed by Robin. Sheriff can strengthen a camp by subtracting exactly c gold from each of its neighboring camps and use it to build better defenses for that camp. Strengthening a camp doesn\'t change its gold, only its neighbors\' gold. A camp can have negative gold. 
After Robin Hood\'s attack, all camps that have been strengthened survive the attack, all others are destroyed.
What\'s the maximum gold Sheriff can keep in his surviving camps after Robin Hood\'s attack if he strengthens his camps optimally? 
Camp a is neighboring camp b if and only if there exists a trail connecting a and b. Only strengthened camps count towards the answer, as others are destroyed.
The first line contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4104)�\xe2\x80\x94 the number of test cases.
Each test case begins with two integers n, c (1\xe2\x89\xa4n\xe2\x89\xa42\xe2\x8b\x85105,1\xe2\x89\xa4c\xe2\x89\xa4109)�\xe2\x80\x94 the number of camps and the gold taken from each neighboring camp for strengthening.
The second line of each test case contains n integers a1,a2,\xe2\x80\xa6,an (\xe2\x88\x92109\xe2\x89\xa4ai\xe2\x89\xa4109)�\xe2\x80\x94 the initial gold of each camp.
Then follow n\xe2\x88\x921 lines, each with integers u, v (1\xe2\x89\xa4u,v\xe2\x89\xa4n, u\xe2\x89\xa0v)�\xe2\x80\x94 meaning that there is a trail between u and v.
The sum of n over all test cases doesn\'t exceed 2\xe2\x8b\x85105.
It is guaranteed that any camp is reachable from any other camp.
Output a single integer, the maximum gold Sheriff of Nottingham can keep in his surviving camps after Robin Hood\'s attack.
In the first test case, it is optimal to strengthen the second base. The final gold at each base is [1,3,0].
In the second test case, it is optimal to strengthen all bases. The final gold at each base is [2,4,2].
In the third test case, it is optimal to not strengthen any base." "2000  x3525"
    
2014E "Rendez-vous de Marian et Robin" "dfs and similar, graphs, shortest paths" "Absence makes the heart grow fonder. Marian sold her last ware at the Market at the same time Robin finished training at the Major Oak. They couldn\'t wait to meet, so they both start without delay.
The travel network is represented as n vertices numbered from 1 to n and m edges. The i-th edge connects vertices ui and vi, and takes wi seconds to travel (all wi are even). Marian starts at vertex 1 (Market) and Robin starts at vertex n (Major Oak).
In addition, h of the n vertices each has a single horse available. Both Marian and Robin are capable riders, and could mount horses in no time (i.e. in 0 seconds). Travel times are halved when riding. Once mounted, a horse lasts the remainder of the travel. Meeting must take place on a vertex (i.e. not on an edge). Either could choose to wait on any vertex.
Output the earliest time Robin and Marian can meet. If vertices 1 and n are disconnected, output \xe2\x88\x921 as the meeting is cancelled.
The first line of the input contains a single integer t (1\xe2\x89\xa4t\xe2\x89\xa4104)�\xe2\x80\x94 the number of test cases.
